2017,Euphorbiaceae,Blumeodendron tokbrai,0.580,South-East Asia (tropical),43
2018,Euphorbiaceae,Blumeodendron vernicosum,0.750,South-East Asia (tropical),43
2035,Malvaceae,Bombax anceps,0.413,South-East Asia (tropical),14
2050,Malvaceae,Bombax buonopozense,0.323,South-East Asia (tropical),13
2051,Malvaceae,Bombax ceiba,0.350,South-East Asia (tropical),133
2052,Malvaceae,Bombax ceiba,0.250,South-East Asia (tropical),67
2053,Malvaceae,Bombax ceiba,0.240,South-East Asia (tropical),16
2059,Malvaceae,Bombax larutense,0.400,South-East Asia (tropical),43
2064,Malvaceae,Bombax valetorii,0.250,South-East Asia (tropical),129
2066,Euphorbiaceae,Borneodendron aenigmaticum,0.680,South-East Asia (tropical),170
2068,Malvaceae,Boschia griffithii,0.650,South-East Asia (tropical),43
2075,Euphorbiaceae,Botryophora geniculata,0.440,South-East Asia (tropical),129
2076,Anacardiaceae,Bouea macrophylla,0.670,South-East Asia (tropical),16
2077,Anacardiaceae,Bouea macrophylla,0.690,South-East Asia (tropical),43
2078,Anacardiaceae,Bouea microphylla,0.710,South-East Asia (tropical),43
2079,Anacardiaceae,Bouea oppositifolia,0.670,South-East Asia (tropical),129
2080,Anacardiaceae,Bouea oppositifolia,0.820,South-East Asia (tropical),170
2112,Asteraceae,Brachylaena ramiflora,0.770,South-East Asia (tropical),170
2181,Ochnaceae,Brackenridgea hookeri,0.600,South-East Asia (tropical),129
2183,Araliaceae,Brassaiopsis speciosa,0.300,South-East Asia (tropical),129
2187,Rubiaceae,Breonia chinensis,0.340,South-East Asia (tropical),16
2196,Rubiaceae,Breonia macrocarpa,0.500,South-East Asia (tropical),129
2197,Rubiaceae,Breonia macrocarpa,0.380,South-East Asia (tropical),129
2209,Phyllanthaceae,Bridelia glauca,0.460,South-East Asia (tropical),80
2210,Phyllanthaceae,Bridelia glauca,0.420,South-East Asia (tropical),170
2220,Phyllanthaceae,Bridelia micrantha,0.495,South-East Asia (tropical),13
2223,Phyllanthaceae,Bridelia ovata,0.600,South-East Asia (tropical),129
2225,Phyllanthaceae,Bridelia retusa,0.716,South-East Asia (tropical),14
2227,Phyllanthaceae,Bridelia tomentosa,0.610,South-East Asia (tropical),129
2228,Phyllanthaceae,Bridelia tomentosa,0.720,South-East Asia (tropical),43
2314,Moraceae,Broussonetia luzonica,0.500,South-East Asia (tropical),129
2315,Moraceae,Broussonetia papyrifera,0.290,South-East Asia (tropical),129
2317,Malvaceae,Brownlowia argentata,0.510,South-East Asia (tropical),129
2319,Malvaceae,Brownlowia peltata,0.470,South-East Asia (tropical),129
2320,Rhizophoraceae,Bruguiera cylindrica,0.720,South-East Asia (tropical),129
2323,Rhizophoraceae,Bruguiera gymnorhiza,0.760,South-East Asia (tropical),119
2324,Rhizophoraceae,Bruguiera gymnorhiza,0.660,South-East Asia (tropical),43
2326,Rhizophoraceae,Bruguiera hainesii,0.820,South-East Asia (tropical),43
2327,Rhizophoraceae,Bruguiera parviflora,0.740,South-East Asia (tropical),129
2328,Rhizophoraceae,Bruguiera parviflora,0.780,South-East Asia (tropical),43
2330,Rhizophoraceae,Bruguiera sexangula,0.740,South-East Asia (tropical),129
2331,Styracaceae,Bruinsmia styracoides,0.380,South-East Asia (tropical),129
2335,Anacardiaceae,Buchanania amboinensis,0.360,South-East Asia (tropical),129
2341,Anacardiaceae,Buchanania arborescens,0.450,South-East Asia (tropical),16
2343,Anacardiaceae,Buchanania insignis,0.430,South-East Asia (tropical),129
2344,Anacardiaceae,Buchanania lanzan,0.330,South-East Asia (tropical),126
2345,Anacardiaceae,Buchanania lanzan,0.455,South-East Asia (tropical),14
2347,Anacardiaceae,Buchanania lucida,0.500,South-East Asia (tropical),43
2348,Anacardiaceae,Buchanania macrocarpa,0.270,South-East Asia (tropical),129
2351,Anacardiaceae,Buchanania sessilifolia,0.410,South-East Asia (tropical),129
2352,Anacardiaceae,Buchanania sessilifolia,0.440,South-East Asia (tropical),43
2353,Anacardiaceae,Buchanania versteeghii,0.420,South-East Asia (tropical),129
2384,Scrophulariaceae,Buddleja asiatica,0.280,South-East Asia (tropical),177
2395,Sapotaceae,Burckella macropoda,0.530,South-East Asia (tropical),129
2396,Sapotaceae,Burckella obovata,0.500,South-East Asia (tropical),129
2398,Sapotaceae,Burckella polymera,0.570,South-East Asia (tropical),170
2399,Sapotaceae,Burckella poolei,0.480,South-East Asia (tropical),129
2406,Rutaceae,Burkillanthus malaccensis,0.730,South-East Asia (tropical),43
2424,Fabaceae,Butea monosperma,0.330,South-East Asia (tropical),129
2427,Buxaceae,Buxus rolfei,0.680,South-East Asia (tropical),129
2488,Fabaceae,Caesalpinia sappan,0.860,South-East Asia (tropical),43
2489,Fabaceae,Caesalpinia sappan,0.809,South-East Asia (tropical),13
2499,Cunoniaceae,Caldcluvia celebica,0.390,South-East Asia (tropical),129
2501,Cunoniaceae,Caldcluvia myriantha,0.300,South-East Asia (tropical),129
2509,Cunoniaceae,Caldcluvia papuana,0.700,South-East Asia (tropical),129
2515,Lamiaceae,Callicarpa furfuracea,0.300,South-East Asia (tropical),177
2516,Lamiaceae,Callicarpa pentandra,0.340,South-East Asia (tropical),129
2517,Lamiaceae,Callicarpa tomentosa,0.410,South-East Asia (tropical),129
2520,Myrtaceae,Callistemon lanceolatus,0.744,South-East Asia (tropical),14
2551,Clusiaceae,Calophyllum austrocoriaceum,0.410,South-East Asia (tropical),177
2552,Clusiaceae,Calophyllum blancoi,0.460,South-East Asia (tropical),170
2568,Clusiaceae,Calophyllum brassii,0.480,South-East Asia (tropical),129
2571,Clusiaceae,Calophyllum canum,0.510,South-East Asia (tropical),43
2572,Clusiaceae,Calophyllum congestiflorum,0.520,South-East Asia (tropical),129
2576,Clusiaceae,Calophyllum dasypodium,0.500,South-East Asia (tropical),129
2578,Clusiaceae,Calophyllum dryobalanoides,0.650,South-East Asia (tropical),43
2579,Clusiaceae,Calophyllum floribundum,0.710,South-East Asia (tropical),43
2580,Clusiaceae,Calophyllum foetidum,0.670,South-East Asia (tropical),43
2581,Clusiaceae,Calophyllum grandiflorum,0.410,South-East Asia (tropical),129
2583,Clusiaceae,Calophyllum inophylloide,0.810,South-East Asia (tropical),43
2584,Clusiaceae,Calophyllum inophylloide,0.410,South-East Asia (tropical),70
2587,Clusiaceae,Calophyllum inophyllum,0.600,South-East Asia (tropical),43
2590,Clusiaceae,Calophyllum kunstleri,0.530,South-East Asia (tropical),43
2591,Clusiaceae,Calophyllum lanigerum,0.500,South-East Asia (tropical),129
2594,Clusiaceae,Calophyllum macrocarpum,0.630,South-East Asia (tropical),129
2595,Clusiaceae,Calophyllum macrocarpum,0.650,South-East Asia (tropical),43
2597,Clusiaceae,Calophyllum molle,0.590,South-East Asia (tropical),43
2599,Clusiaceae,Calophyllum obliquinervium,0.640,South-East Asia (tropical),170
2600,Clusiaceae,Calophyllum papuanum,0.380,South-East Asia (tropical),129
2608,Clusiaceae,Calophyllum parvifolium,0.540,South-East Asia (tropical),43
2610,Clusiaceae,Calophyllum prainianum,0.560,South-East Asia (tropical),43
2611,Clusiaceae,Calophyllum pulcherrimum,0.620,South-East Asia (tropical),119
2612,Clusiaceae,Calophyllum pulcherrimum,0.600,South-East Asia (tropical),170
2613,Clusiaceae,Calophyllum pulcherrimum,0.630,South-East Asia (tropical),43
2614,Clusiaceae,Calophyllum recurvatum,0.560,South-East Asia (tropical),177
2615,Clusiaceae,Calophyllum retusum,0.570,South-East Asia (tropical),129
2616,Clusiaceae,Calophyllum rigidum,0.480,South-East Asia (tropical),129
2617,Clusiaceae,Calophyllum sclerophyllum,0.570,South-East Asia (tropical),170
2618,Clusiaceae,Calophyllum soulattri,0.430,South-East Asia (tropical),119
2619,Clusiaceae,Calophyllum spectabile,0.590,South-East Asia (tropical),43
2620,Clusiaceae,Calophyllum teysmannii,0.540,South-East Asia (tropical),129
2622,Clusiaceae,Calophyllum venulosum,0.500,South-East Asia (tropical),170
2624,Clusiaceae,Calophyllum wallichiana,0.530,South-East Asia (tropical),43
2625,Clusiaceae,Calophyllum waworoentii,0.510,South-East Asia (tropical),129
2668,Theaceae,Camellia lanceolata,0.550,South-East Asia (tropical),129
2669,Anacardiaceae,Campnosperma auriculata,0.370,South-East Asia (tropical),43
2670,Anacardiaceae,Campnosperma auriculata,0.320,South-East Asia (tropical),129
2671,Anacardiaceae,Campnosperma auriculata,0.290,South-East Asia (tropical),170
2672,Anacardiaceae,Campnosperma brevipetiolata,0.290,South-East Asia (tropical),129
2675,Anacardiaceae,Campnosperma coriaceum,0.350,South-East Asia (tropical),80
2676,Anacardiaceae,Campnosperma coriaceum,0.380,South-East Asia (tropical),129
2677,Anacardiaceae,Campnosperma coriaceum,0.420,South-East Asia (tropical),69
2678,Anacardiaceae,Campnosperma coriaceum,0.360,South-East Asia (tropical),170
2681,Anacardiaceae,Campnosperma macrophylla,0.400,South-East Asia (tropical),43
2682,Anacardiaceae,Campnosperma minus,0.430,South-East Asia (tropical),43
2688,Anacardiaceae,Campnosperma squamatum,0.390,South-East Asia (tropical),129
2696,Malvaceae,Camptostemon philippinense,0.420,South-East Asia (tropical),129
2699,Annonaceae,Cananga latifolia,0.280,South-East Asia (tropical),13
2701,Annonaceae,Cananga odorata,0.300,South-East Asia (tropical),67
2702,Annonaceae,Cananga odorata,0.260,South-East Asia (tropical),16
2704,Annonaceae,Cananga odorata,0.323,South-East Asia (tropical),13
2705,Burseraceae,Canarium acutifolium,0.510,South-East Asia (tropical),170
2708,Burseraceae,Canarium apertum,0.500,South-East Asia (tropical),170
2709,Burseraceae,Canarium apertum,0.550,South-East Asia (tropical),43
2710,Burseraceae,Canarium asperum,0.490,South-East Asia (tropical),129
2711,Burseraceae,Canarium asperum,0.450,South-East Asia (tropical),170
2720,Burseraceae,Canarium balsamiferum,0.390,South-East Asia (tropical),170
2722,Burseraceae,Canarium caudatum,0.330,South-East Asia (tropical),129
2723,Burseraceae,Canarium copaliferum,0.431,South-East Asia (tropical),13
2724,Burseraceae,Canarium decumanum,0.320,South-East Asia (tropical),129
2725,Burseraceae,Canarium denticulatum,0.500,South-East Asia (tropical),170
2726,Burseraceae,Canarium denticulatum,0.550,South-East Asia (tropical),43
2727,Burseraceae,Canarium dichotomum,0.460,South-East Asia (tropical),129
2729,Burseraceae,Canarium fissistipulum,0.570,South-East Asia (tropical),129
2730,Burseraceae,Canarium hirsutum,0.490,South-East Asia (tropical),170
2732,Burseraceae,Canarium indicum,0.560,South-East Asia (tropical),177
2734,Burseraceae,Canarium intermedium,0.630,South-East Asia (tropical),129
2735,Burseraceae,Canarium karoense,0.550,South-East Asia (tropical),129
2736,Burseraceae,Canarium lian,0.400,South-East Asia (tropical),129
2737,Burseraceae,Canarium littorale,0.450,South-East Asia (tropical),170
2738,Burseraceae,Canarium littorale,0.540,South-East Asia (tropical),177
2753,Burseraceae,Canarium maluense,0.480,South-East Asia (tropical),170
2754,Burseraceae,Canarium megalanthum,0.560,South-East Asia (tropical),170
2756,Burseraceae,Canarium odontophyllum,0.500,South-East Asia (tropical),129
2758,Burseraceae,Canarium patentinervium,0.480,South-East Asia (tropical),129
2759,Burseraceae,Canarium patentinervium,0.610,South-East Asia (tropical),43
2760,Burseraceae,Canarium pilosum,0.450,South-East Asia (tropical),129
2761,Burseraceae,Canarium pilosum,0.480,South-East Asia (tropical),170
2764,Burseraceae,Canarium pseudo-decumanum,0.460,South-East Asia (tropical),43
2765,Burseraceae,Canarium pseudopatentinervium,0.460,South-East Asia (tropical),129
2766,Burseraceae,Canarium pseudopatentinervium,0.420,South-East Asia (tropical),170
2767,Burseraceae,Canarium pseudosumatranum,0.510,South-East Asia (tropical),205
2768,Burseraceae,Canarium quadrangulare,0.450,South-East Asia (tropical),129
2769,Burseraceae,Canarium rufum,0.510,South-East Asia (tropical),43
2790,Burseraceae,Canarium sumatranum,0.320,South-East Asia (tropical),43
2791,Burseraceae,Canarium sylvestre,0.460,South-East Asia (tropical),170
2792,Burseraceae,Canarium tonkinense,0.491,South-East Asia (tropical),13
2793,Burseraceae,Canarium trigonum,0.590,South-East Asia (tropical),129
2796,Burseraceae,Canarium vrieseanum,0.510,South-East Asia (tropical),170
2797,Burseraceae,Canarium vulgare,0.440,South-East Asia (tropical),170
2800,Rubiaceae,Canthium dicoccum,0.630,South-East Asia (tropical),126
2801,Rubiaceae,Canthium dicoccum,0.750,South-East Asia (tropical),43
2803,Rubiaceae,Canthium dicoccum,0.730,South-East Asia (tropical),14
2804,Rubiaceae,Canthium glabrum,0.465,South-East Asia (tropical),13
2809,Rubiaceae,Canthium monstrosum,0.440,South-East Asia (tropical),145
2811,Stemonuraceae,Cantleya corniculata,0.840,South-East Asia (tropical),130
2812,Stemonuraceae,Cantleya corniculata,0.750,South-East Asia (tropical),81
2813,Stemonuraceae,Cantleya corniculata,0.870,South-East Asia (tropical),170
2814,Stemonuraceae,Cantleya corniculata,0.980,South-East Asia (tropical),43
2839,Rhizophoraceae,Carallia borneensis,0.610,South-East Asia (tropical),80
2848,Rhizophoraceae,Carallia brachiata,0.610,South-East Asia (tropical),80
2849,Rhizophoraceae,Carallia brachiata,0.660,South-East Asia (tropical),16
2850,Rhizophoraceae,Carallia brachiata,0.710,South-East Asia (tropical),43
2854,Rhizophoraceae,Carallia euryoides,0.740,South-East Asia (tropical),43
2855,Rhizophoraceae,Carallia integerrima,0.760,South-East Asia (tropical),43
2857,Meliaceae,Carapa guianensis,0.530,South-East Asia (tropical),80
2885,Lecythidaceae,Careya arborea,0.724,South-East Asia (tropical),14
2939,Juglandaceae,Carya sulcata,0.550,South-East Asia (tropical),170
2985,Salicaceae,Casearia coriacea,0.550,South-East Asia (tropical),129
2993,Salicaceae,Casearia esculenta,0.500,South-East Asia (tropical),129
2994,Salicaceae,Casearia flavovirens,0.560,South-East Asia (tropical),129
2995,Salicaceae,Casearia gigantifolia,0.560,South-East Asia (tropical),129
2997,Salicaceae,Casearia graveolens,0.606,South-East Asia (tropical),14
2999,Salicaceae,Casearia grewiaefolia,0.560,South-East Asia (tropical),129
3007,Salicaceae,Casearia membranacea,0.650,South-East Asia (tropical),126
3027,Fabaceae,Cassia fistula,0.740,South-East Asia (tropical),129
3031,Fabaceae,Cassia fistula,0.760,South-East Asia (tropical),14
3032,Fabaceae,Cassia fistuloides,0.740,South-East Asia (tropical),16
3033,Fabaceae,Cassia indet,0.525,South-East Asia (tropical),13
3034,Fabaceae,Cassia javanica,0.600,South-East Asia (tropical),129
3035,Fabaceae,Cassia javanica,0.490,South-East Asia (tropical),16
3040,Fabaceae,Cassia nodosa,0.760,South-East Asia (tropical),43
3043,Fabaceae,Cassia siamea,0.600,South-East Asia (tropical),43
3046,Fabaceae,Cassia spectabilis,0.480,South-East Asia (tropical),144
3047,Fabaceae,Cassia timorensis,0.580,South-East Asia (tropical),129
3077,Fagaceae,Castanopsis acuminatissima,0.590,South-East Asia (tropical),129
3079,Fagaceae,Castanopsis argentea,0.590,South-East Asia (tropical),170
3080,Fagaceae,Castanopsis buruana,0.540,South-East Asia (tropical),129
3083,Fagaceae,Castanopsis carlesii,0.410,South-East Asia (tropical),126
3085,Fagaceae,Castanopsis chinensis,0.624,South-East Asia (tropical),13
3087,Fagaceae,Castanopsis curtisii,0.610,South-East Asia (tropical),43
3090,Fagaceae,Castanopsis echinocarpa,0.610,South-East Asia (tropical),126
3102,Fagaceae,Castanopsis fissa,0.490,South-East Asia (tropical),126
3107,Fagaceae,Castanopsis formosana,0.680,South-East Asia (tropical),126
3111,Fagaceae,Castanopsis hullettii,0.580,South-East Asia (tropical),43
3113,Fagaceae,Castanopsis hystrix,0.480,South-East Asia (tropical),126
3119,Fagaceae,Castanopsis inermis,0.550,South-East Asia (tropical),129
3120,Fagaceae,Castanopsis javanica,0.550,South-East Asia (tropical),129
3121,Fagaceae,Castanopsis javanica,0.500,South-East Asia (tropical),170
3122,Fagaceae,Castanopsis kawakamii,0.590,South-East Asia (tropical),126
3125,Fagaceae,Castanopsis lucida,0.530,South-East Asia (tropical),170
3126,Fagaceae,Castanopsis malaccensis,0.600,South-East Asia (tropical),43
3127,Fagaceae,Castanopsis megacarpa,0.610,South-East Asia (tropical),170
3128,Fagaceae,Castanopsis megacarpa,0.650,South-East Asia (tropical),43
3129,Fagaceae,Castanopsis mottleyana,0.810,South-East Asia (tropical),129
3130,Fagaceae,Castanopsis mottleyana,0.480,South-East Asia (tropical),177
3131,Fagaceae,Castanopsis nephelioides,0.520,South-East Asia (tropical),43
3133,Fagaceae,Castanopsis pachycarpa,0.690,South-East Asia (tropical),43
3134,Fagaceae,Castanopsis philippinensis,0.660,South-East Asia (tropical),170
3136,Fagaceae,Castanopsis rhamnifolia,0.650,South-East Asia (tropical),170
3140,Fagaceae,Castanopsis scortechinii,0.620,South-East Asia (tropical),43
3141,Fagaceae,Castanopsis sumatrana,0.780,South-East Asia (tropical),43
3143,Fagaceae,Castanopsis tribuloides,0.510,South-East Asia (tropical),14
3145,Fagaceae,Castanopsis tungurrut,0.610,South-East Asia (tropical),129
3161,Casuarinaceae,Casuarina equisetifolia,0.790,South-East Asia (tropical),126
3162,Casuarinaceae,Casuarina equisetifolia,0.840,South-East Asia (tropical),129
3163,Casuarinaceae,Casuarina equisetifolia,0.830,South-East Asia (tropical),43
3165,Casuarinaceae,Casuarina equisetifolia,0.758,South-East Asia (tropical),14
3168,Casuarinaceae,Casuarina junghuhniana,0.900,South-East Asia (tropical),129
3170,Casuarinaceae,Casuarina oligodon,0.700,South-East Asia (tropical),130
3201,Rubiaceae,Catunaregam spinosa,0.688,South-East Asia (tropical),14
3248,Meliaceae,Cedrela microcarpa,0.510,South-East Asia (tropical),14
3250,Meliaceae,Cedrela multijuga,0.496,South-East Asia (tropical),14
3266,Meliaceae,Cedrela serrata,0.390,South-East Asia (tropical),43
3267,Meliaceae,Cedrela sureni,0.320,South-East Asia (tropical),43
3313,Malvaceae,Ceiba pentandra,0.170,South-East Asia (tropical),16
3354,Cannabaceae,Celtis latifolia,0.420,South-East Asia (tropical),129
3355,Cannabaceae,Celtis luzonica,0.550,South-East Asia (tropical),80
3366,Cannabaceae,Celtis paniculata,0.500,South-East Asia (tropical),129
3369,Cannabaceae,Celtis philippensis,0.690,South-East Asia (tropical),16
3375,Cannabaceae,Celtis rigescens,0.490,South-East Asia (tropical),16
3386,Cannabaceae,Celtis tetrandra,0.520,South-East Asia (tropical),16
3387,Cannabaceae,Celtis timorensis,0.580,South-East Asia (tropical),129
3415,Euphorbiaceae,Cephalomappa malloticarpa,0.510,South-East Asia (tropical),177
3420,Rosaceae,Cerasus cerasoides,0.634,South-East Asia (tropical),14
3427,Cunoniaceae,Ceratopetalum succirubrum,0.570,South-East Asia (tropical),129
3432,Apocynaceae,Cerbera floribunda,0.390,South-East Asia (tropical),129
3437,Apocynaceae,Cerbera manghas,0.380,South-East Asia (tropical),129
3438,Apocynaceae,Cerbera odollam,0.320,South-East Asia (tropical),129
3439,Apocynaceae,Cerbera odollam,0.280,South-East Asia (tropical),43
3445,Rhizophoraceae,Ceriops candolleana,0.790,South-East Asia (tropical),43
3446,Rhizophoraceae,Ceriops decandra,0.770,South-East Asia (tropical),129
3450,Rhizophoraceae,Ceriops tagal,0.780,South-East Asia (tropical),129
3451,Rhizophoraceae,Ceriops tagal,0.758,South-East Asia (tropical),14
3459,Euphorbiaceae,Chaetocarpus castanocarpus,0.810,South-East Asia (tropical),129
3460,Euphorbiaceae,Chaetocarpus castanocarpus,0.760,South-East Asia (tropical),170
3461,Euphorbiaceae,Chaetocarpus castanocarpus,0.680,South-East Asia (tropical),43
3476,Cupressaceae,Chamaecyparis obtusa,0.490,South-East Asia (tropical),129
3479,Opiliaceae,Champereia manillana,0.690,South-East Asia (tropical),43
3484,Euphorbiaceae,Cheilosa malayana,0.560,South-East Asia (tropical),43
3493,Oleaceae,Chionanthus celebicus,0.660,South-East Asia (tropical),129
3494,Oleaceae,Chionanthus cuspidata,0.660,South-East Asia (tropical),177
3497,Oleaceae,Chionanthus macrocarpa,0.660,South-East Asia (tropical),43
3498,Oleaceae,Chionanthus macrocarpa,0.400,South-East Asia (tropical),129
3499,Oleaceae,Chionanthus pauciflora,0.580,South-East Asia (tropical),43
3502,Oleaceae,Chionanthus ramiflora,0.670,South-East Asia (tropical),126
3508,Meliaceae,Chisocheton ceramicus,0.450,South-East Asia (tropical),80
3509,Meliaceae,Chisocheton cumingianus,0.545,South-East Asia (tropical),145
3512,Meliaceae,Chisocheton macrophyllus,0.460,South-East Asia (tropical),129
3513,Meliaceae,Chisocheton macrophyllus,0.430,South-East Asia (tropical),43
3514,Meliaceae,Chisocheton macrothyrsus,0.370,South-East Asia (tropical),43
3515,Meliaceae,Chisocheton patens,0.460,South-East Asia (tropical),129
3516,Meliaceae,Chisocheton patens,0.500,South-East Asia (tropical),177
3517,Meliaceae,Chisocheton pentandrus,0.550,South-East Asia (tropical),80
3518,Meliaceae,Chisocheton pentandrus,0.460,South-East Asia (tropical),129
3519,Meliaceae,Chisocheton rigidus,0.680,South-East Asia (tropical),43
3520,Meliaceae,Chisocheton sarawakanus,0.600,South-East Asia (tropical),177
3532,Rutaceae,Chloroxylon swietenia,0.850,South-East Asia (tropical),129
3600,Sapotaceae,Chrysophyllum lanceolatum,0.560,South-East Asia (tropical),170
3601,Sapotaceae,Chrysophyllum lanceolatum,0.570,South-East Asia (tropical),16
3602,Sapotaceae,Chrysophyllum lanceolatum,0.420,South-East Asia (tropical),170
3626,Sapotaceae,Chrysophyllum roxburghii,0.670,South-East Asia (tropical),43
3645,Meliaceae,Chukrasia tabularis,0.591,South-East Asia (tropical),14
3646,Lecythidaceae,Chydenanthus excelsus,0.530,South-East Asia (tropical),129
3648,Lauraceae,Cinnamomum aromaticum,0.537,South-East Asia (tropical),14
3653,Lauraceae,Cinnamomum burmannii,0.520,South-East Asia (tropical),126
3654,Lauraceae,Cinnamomum burmannii,0.460,South-East Asia (tropical),129
3661,Lauraceae,Cinnamomum cinereum,0.620,South-East Asia (tropical),43
3662,Lauraceae,Cinnamomum coriaceum,0.460,South-East Asia (tropical),129
3665,Lauraceae,Cinnamomum grandiflorum,0.310,South-East Asia (tropical),170
3666,Lauraceae,Cinnamomum iners,0.460,South-East Asia (tropical),129
3667,Lauraceae,Cinnamomum iners,0.430,South-East Asia (tropical),170
3668,Lauraceae,Cinnamomum iners,0.540,South-East Asia (tropical),43
3669,Lauraceae,Cinnamomum iners,0.565,South-East Asia (tropical),14
3670,Lauraceae,Cinnamomum inunctum,0.580,South-East Asia (tropical),43
3671,Lauraceae,Cinnamomum inunctum,0.558,South-East Asia (tropical),14
3672,Lauraceae,Cinnamomum javanicum,0.420,South-East Asia (tropical),170
3673,Lauraceae,Cinnamomum javanicum,0.470,South-East Asia (tropical),43
3674,Lauraceae,Cinnamomum koordersi,0.300,South-East Asia (tropical),129
3675,Lauraceae,Cinnamomum kunstleri,0.500,South-East Asia (tropical),43
3680,Lauraceae,Cinnamomum mercadoi,0.430,South-East Asia (tropical),170
3681,Lauraceae,Cinnamomum mollissimum,0.580,South-East Asia (tropical),43
3682,Lauraceae,Cinnamomum obtusifolium,0.480,South-East Asia (tropical),126
3685,Lauraceae,Cinnamomum parthenoxylon,0.580,South-East Asia (tropical),205
3691,Lauraceae,Cinnamomum porrectum,0.496,South-East Asia (tropical),14
3692,Lauraceae,Cinnamomum rhynchophyllum,0.420,South-East Asia (tropical),129
3693,Lauraceae,Cinnamomum rhynchophyllum,0.490,South-East Asia (tropical),177
3694,Lauraceae,Cinnamomum ridleyi,0.440,South-East Asia (tropical),43
3695,Lauraceae,Cinnamomum scortechinii,0.410,South-East Asia (tropical),170
3696,Lauraceae,Cinnamomum sintok,0.380,South-East Asia (tropical),129
3698,Lauraceae,Cinnamomum subavenium,0.500,South-East Asia (tropical),170
3700,Lauraceae,Cinnamomum tamala,0.510,South-East Asia (tropical),14
3704,Lauraceae,Cinnamomum velutinum,0.440,South-East Asia (tropical),43
3705,Lauraceae,Cinnamomum verum,0.498,South-East Asia (tropical),14
3708,Lauraceae,Cinnamomum xanthoneurum,0.290,South-East Asia (tropical),129
3709,Lauraceae,Cinnamomum zeylanicum,0.480,South-East Asia (tropical),16
3710,Lauraceae,Cinnamomum zeylanicum,0.430,South-East Asia (tropical),43
3720,Cardiopteridaceae,Citronella brassii,0.720,South-East Asia (tropical),129
3733,Euphorbiaceae,Claoxylon longifolium,0.350,South-East Asia (tropical),129
3734,Euphorbiaceae,Claoxylon polot,0.360,South-East Asia (tropical),129
3765,Euphorbiaceae,Cleidion javanicum,0.450,South-East Asia (tropical),129
3767,Euphorbiaceae,Cleidion spiciflorum,0.710,South-East Asia (tropical),43
3769,Phyllanthaceae,Cleistanthus myrianthus,0.580,South-East Asia (tropical),129
3770,Phyllanthaceae,Cleistanthus myrianthus,0.490,South-East Asia (tropical),43
3772,Phyllanthaceae,Cleistanthus subglaucus,0.530,South-East Asia (tropical),126
3773,Phyllanthaceae,Cleistanthus sumatranus,0.580,South-East Asia (tropical),129
3774,Phyllanthaceae,Cleistanthus sumatranus,0.700,South-East Asia (tropical),177
3775,Myrtaceae,Cleistocalyx conspersipunctatus,0.430,South-East Asia (tropical),126
3789,Lamiaceae,Clerodendrum disparifolium,0.540,South-East Asia (tropical),43
3796,Clethraceae,Clethra sumatrana,0.620,South-East Asia (tropical),129
3829,Bixaceae,Cochlospermum religiosum,0.234,South-East Asia (tropical),14
3860,Malvaceae,Coelostegia borneensis,0.580,South-East Asia (tropical),170
3861,Malvaceae,Coelostegia griffithii,0.590,South-East Asia (tropical),130
3862,Malvaceae,Coelostegia griffithii,0.560,South-East Asia (tropical),170
3863,Malvaceae,Coelostegia griffithii,0.610,South-East Asia (tropical),43
3877,Malvaceae,Colona celebica,0.340,South-East Asia (tropical),129
3878,Malvaceae,Colona javanica,0.380,South-East Asia (tropical),16
3879,Malvaceae,Colona scabra,0.340,South-East Asia (tropical),129
3880,Malvaceae,Colona serratifolia,0.380,South-East Asia (tropical),129
3881,Malvaceae,Colona thorelii,0.353,South-East Asia (tropical),13
3892,Rhamnaceae,Colubrina papuana,0.800,South-East Asia (tropical),129
3896,Anisophylleaceae,Combretocarpus rotundatus,0.610,South-East Asia (tropical),129
3897,Anisophylleaceae,Combretocarpus rotuodatus,0.610,South-East Asia (tropical),43
3912,Malvaceae,Commersonia bartramia,0.340,South-East Asia (tropical),129
3936,Connaraceae,Connarus griffithii,0.550,South-East Asia (tropical),177
3965,Fabaceae,Copaifera palustris,0.560,South-East Asia (tropical),170
4014,Boraginaceae,Cordia dichotoma,0.380,South-East Asia (tropical),129
4025,Boraginaceae,Cordia fragrantissima,0.689,South-East Asia (tropical),14
4044,Boraginaceae,Cordia myxa,0.330,South-East Asia (tropical),129
4061,Boraginaceae,Cordia subcordata,0.510,South-East Asia (tropical),129
4063,Boraginaceae,Cordia subpubescens,0.220,South-East Asia (tropical),129
4135,Corynocarpaceae,Corynocarpus australasicus,0.710,South-East Asia (tropical),129
4144,Dipterocarpaceae,Cotylelobium burckii,0.810,South-East Asia (tropical),120
4145,Dipterocarpaceae,Cotylelobium burckii,0.820,South-East Asia (tropical),170
4146,Dipterocarpaceae,Cotylelobium lanceolatum,0.780,South-East Asia (tropical),120
4147,Dipterocarpaceae,Cotylelobium malayanum,0.850,South-East Asia (tropical),43
4148,Dipterocarpaceae,Cotylelobium melanoxylon,0.800,South-East Asia (tropical),170
4149,Dipterocarpaceae,Cotylelobium melanoxylon,0.850,South-East Asia (tropical),43
4242,Brassicaceae,Crateva membranifolia,0.290,South-East Asia (tropical),129
4243,Brassicaceae,Crateva membranifolia,0.460,South-East Asia (tropical),43
